benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,frozen_candidate_bank_terms,rccd_final_structure,discovery_full_structure,discovery_full_coefficients,exception_term,source_term,exception_in_bank,exception_in_anchor,source_in_anchor,rccd_attempted,exception_coefficient,selector_eligible_clients,selector_eligible_support,selector_full_sse,selector_zero_sse,selector_delta,selector_passed,probe_eligible_clients,probe_eligible_support,probe_full_sse,probe_zero_sse,probe_delta,probe_passed,selector_outside_anchor_sse,selector_outside_full_sse,selector_outside_safe,probe_outside_anchor_sse,probe_outside_full_sse,probe_outside_safe,rccd_accepted
trig_cross,complementary,0.2,100,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.0010808210364976105,0.05192665183801977,0.0,1.0,0.0,frozen-v6-anchor,0.059288970748686116,0.07165386903500638,1.5097640950000368,3005510,cos(x3);sin(x1)*cos(x2);x1,0.001821 + 0.5205·x₁ + 0.6814·cos(x₃) + 1.181·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),sin(x1),cos(x1),x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,150;71;72;104,751377.5,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);sin(x1);cos(x1);x4,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.0005808679748461283,0.050758549679322265,0.0,1.0,0.0,frozen-v6-anchor,0.05400797053876517,0.07879282492392765,2.954032967999865,6004781,cos(x3);sin(x1)*cos(x2);x1,-0.01102 + 0.4934·x₁ + 0.7218·cos(x₃) + 1.239·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,cos(x3),sin(x1)*cos(x2),sin(x1),x1*x2,x2^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,750597.625,1;x1;cos(x3);sin(x1)*cos(x2),x1;cos(x3);sin(x1)*cos(x2);sin(x1);x1*x2;x2^2,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.00026603489311612745,0.051818195887801316,0.0,1.0,0.0,frozen-v6-anchor,0.05468842918247128,0.08529563270959646,2.9540573750000476,6006710,cos(x3);sin(x1)*cos(x2);x1,0.01674 + 0.5012·x₁ + 0.6823·cos(x₃) + 1.184·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,sin(x1),x1*x2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,750838.75,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;sin(x1);x1*x2,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.00019250510165365475,0.05177437063543229,0.0,1.0,0.0,frozen-v6-anchor,0.04634447823899186,0.06961459002623324,2.9848764299999857,6005287,cos(x3);sin(x1)*cos(x2);x1,0.001328 + 0.4932·x₁ + 0.7041·cos(x₃) + 1.18·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),sin(x1),x3^2,x2^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,750660.875,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);sin(x1);x3^2;x2^2,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20104,rccd-spent-diagnostic,1.0,1.0,1.0,0.00016800082848306936,0.042790693190901105,0.0,1.0,0.0,frozen-v6-anchor,0.03646439456506927,0.05599296429393093,2.952050153000073,6005638,cos(x3);sin(x1)*cos(x2);x1,0.002235 + 0.5056·x₁ + 0.6967·cos(x₃) + 1.178·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,x2^2,sin(x3); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,750704.75,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;x2^2;sin(x3),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.0006297083718707897,0.04313084267906803,0.0,1.0,0.0,frozen-v6-anchor,0.034775638849011484,0.04443297527414743,2.9540866740001093,5998809,cos(x3);sin(x1)*cos(x2);x1,0.0002834 + 0.4863·x₁ + 0.7033·cos(x₃) + 1.234·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),x3^2,cos(x3),sin(x1+x1^2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,749851.125,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);x3^2;cos(x3);sin(x1+x1^2),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.0014800613956362908,0.046736252516149546,0.0,1.0,0.0,frozen-v6-anchor,0.05088081152713741,0.07810553129046914,2.970725289000029,6010625,cos(x3);sin(x1)*cos(x2);x1,-0.02797 + 0.5039·x₁ + 0.7709·cos(x₃) + 1.199·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),x3^2,cos(x3),x3,sin(x3); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,80;94;110;128;150;71;71;71,751328.125,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);x3^2;cos(x3);x3;sin(x3),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.00036924520937830433,0.047490225432666955,0.0,1.0,0.0,frozen-v6-anchor,0.04048761809473121,0.07229327568122805,2.973855595000032,6008476,cos(x3);sin(x1)*cos(x2);x1,0.02093 + 0.5007·x₁ + 0.6757·cos(x₃) + 1.211·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),sin(x1),sin(x1+x1^2),cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,71;80;94;110;128;150;71;71,751059.5,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);sin(x1);sin(x1+x1^2);cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.0001444452330277032,0.052031134364036065,0.0,1.0,0.0,frozen-v6-anchor,0.054141546509841126,0.09904614207557852,2.972779520000131,6008428,cos(x3);sin(x1)*cos(x2);x1,0.01099 + 0.5052·x₁ + 0.6927·cos(x₃) + 1.197·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,sin(x1),x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,71;71;80;94;110;128;150;71,751053.5,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;sin(x1);x4,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20104,rccd-spent-diagnostic,1.0,1.0,1.0,9.322148064848895e-05,0.04569828542505071,0.0,1.0,0.0,frozen-v6-anchor,0.051259843195076496,0.08349389495997812,2.959122295000043,6003999,cos(x3);sin(x1)*cos(x2);x1,0.003695 + 0.4954·x₁ + 0.6943·cos(x₃) + 1.187·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),sin(x1),sin(x1+x1^2),x1^3; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,71;71;71;80;94;110;128;150,750499.875,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);sin(x1);sin(x1+x1^2);x1^3,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,8,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.0001875195524034576,0.04569062291258346,0.0,1.0,0.0,frozen-v6-anchor,0.05539000143374542,0.07650698117858115,2.9536200300001383,6001377,cos(x3);sin(x1)*cos(x2);x1,0.01343 + 0.5037·x₁ + 0.6811·cos(x₃) + 1.206·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,cos(x3),sin(x1)*cos(x2),x3^2,x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,150;71;71;71;80;94;110;128,750172.125,1;x1;cos(x3);sin(x1)*cos(x2),x1;cos(x3);sin(x1)*cos(x2);x3^2;x4,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20101,rccd-spent-diagnostic,1.0,1.0,1.0,8.724515533107784e-05,0.05311162877002246,0.0,1.0,0.0,frozen-v6-anchor,0.061390032756603784,0.10291140371940699,5.78626841099981,12009729,cos(x3);sin(x1)*cos(x2);x1,0.005521 + 0.4987·x₁ + 0.6869·cos(x₃) + 1.213·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,x4,x2^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750608.0625,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;x4;x2^2,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.00024272356547878584,0.051083389215241866,0.0,1.0,0.0,frozen-v6-anchor,0.05188556198717266,0.07399303794079065,5.812858239999969,12011814,cos(x3);sin(x1)*cos(x2);x1,-0.01094 + 0.498·x₁ + 0.7062·cos(x₃) + 1.173·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,x2^2,sin(x1); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750738.375,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;x2^2;sin(x1),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.00023156998492874944,0.046480479616805376,0.0,1.0,0.0,frozen-v6-anchor,0.04117629378636503,0.06396637642166673,5.806034769999997,12027767,cos(x3);sin(x1)*cos(x2);x1,-0.002145 + 0.4965·x₁ + 0.6803·cos(x₃) + 1.216·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,sin(x1),x2,x1^3; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,751735.4375,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;sin(x1);x2;x1^3,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20104,rccd-spent-diagnostic,1.0,1.0,1.0,8.246217273132108e-05,0.046437615616354115,0.0,1.0,0.0,frozen-v6-anchor,0.042963577533517615,0.05720186249818748,5.83939986900009,12009748,cos(x3);sin(x1)*cos(x2);x1,0.0002347 + 0.4946·x₁ + 0.7054·cos(x₃) + 1.194·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,x1^3,cos(x1); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750609.25,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;x1^3;cos(x1),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.00020319545179353686,0.048283238757155844,0.0,1.0,0.0,frozen-v6-anchor,0.04816202510716654,0.07280622947234848,5.848113310000144,12024658,cos(x3);sin(x1)*cos(x2);x1,0.01395 + 0.4953·x₁ + 0.6974·cos(x₃) + 1.211·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,sin(x1),sin(x1+x1^2),cos(x1); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,751541.125,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;sin(x1);sin(x1+x1^2);cos(x1),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20101,rccd-spent-diagnostic,1.0,1.0,1.0,9.313721394171455e-05,0.049020570274138385,0.0,1.0,0.0,frozen-v6-anchor,0.04682859834613819,0.07559475409551229,5.825047997999945,12012271,cos(x3);sin(x1)*cos(x2);x1,-0.005014 + 0.5009·x₁ + 0.7028·cos(x₃) + 1.181·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),sin(x1),x3^2,cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,112;120;130;139;150;71;71;71;71;71;72;78;83;90;97;104,750766.9375,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);sin(x1);x3^2;cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.00013969868392980545,0.05124840514330753,0.0,1.0,0.0,frozen-v6-anchor,0.05411331752935133,0.09021576493167771,5.8150442329999805,11994505,cos(x3);sin(x1)*cos(x2);x1,-0.009154 + 0.5059·x₁ + 0.7081·cos(x₃) + 1.2·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),x3^2,cos(x3),sin(x1+x1^2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,104;112;120;130;139;150;71;71;71;71;71;72;78;83;90;97,749656.5625,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);x3^2;cos(x3);sin(x1+x1^2),1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
trig_cross,complementary,0.2,100,16,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.0001505032469838258,0.04656265063694425,0.0,1.0,0.0,frozen-v6-anchor,0.047266073078886556,0.07685999686928126,5.827948567000021,11997458,cos(x3);sin(x1)*cos(x2);x1,-0.005759 + 0.4954·x₁ + 0.6878·cos(x₃) + 1.196·sin(x₁)cos(x₂),"RCCD spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); bank=x1,sin(x1)*cos(x2),cos(x3),x3^2,x2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,97;104;112;120;130;139;150;71;71;71;71;71;72;78;83;90,749841.125,1;x1;cos(x3);sin(x1)*cos(x2),x1;sin(x1)*cos(x2);cos(x3);x3^2;x2,1;x1;cos(x3);sin(x1)*cos(x2),,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
