benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,bank_target_recall,bank_contains_all_truth,bank_size,bank_nuisance_count,selector_structure,validated_structure,probe_passed,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics
nested_sine,spurious,0.1,120,4,17102,scsv-validated,1.0,1.0,1.0,3.953283452219317e-05,0.007695185017879199,0.0,1.0,0.0,selector-set,0.007445013893235399,0.012021631365738096,1.5039107820000481,3011822,sin(x1);sin(x1+x1^2),0.00323 + 0.9984·sin(x₁) + 1.006·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,sin(x2),x3^2,x4; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=63; diagnostics=[{""best_swap_gain"":7.773926058296793,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":27.27386874995281,""loco_min_swap_gain"":4.234570180612769,""necessity_gain"":38.50244154319323,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":23.411078755034033,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":13.932653358213983,""loco_min_swap_gain"":14.332182359974016,""necessity_gain"":23.71768808814849,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":7.773926058296793,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":27.27386874995281,""loco_min_swap_gain"":4.234570180612769,""necessity_gain"":38.50244154319323,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":23.411078755034033,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":13.932653358213983,""loco_min_swap_gain"":14.332182359974016,""necessity_gain"":23.71768808814849,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,6,4,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,63,0,0,0
nested_sine,spurious,0.1,120,4,17103,scsv-selector,1.0,1.0,1.0,2.2083159537951994e-05,0.007951555463724957,0.0,1.0,0.0,scsv-selector,0.008964430100691725,0.011649711472692066,1.5964364229998864,3097376,sin(x1);sin(x1+x1^2),0.002638 + 0.9992·sin(x₁) + 0.9939·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x1^2,x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":5.911865835842025,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":28.7151290192265,""loco_min_swap_gain"":3.8602817056422927,""necessity_gain"":42.63552894035786,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":18.62890914040048,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":13.325859915038048,""loco_min_swap_gain"":12.581102955128534,""necessity_gain"":19.488985107061062,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,120,4,17103,scsv-validated,1.0,1.0,1.0,2.2083159537951994e-05,0.007951555463724957,0.0,1.0,0.0,selector-set,0.008964430100691725,0.011649711472692066,1.5964364229998864,3097376,sin(x1);sin(x1+x1^2),0.002638 + 0.9992·sin(x₁) + 0.9939·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x1^2,x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":5.911865835842025,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":28.7151290192265,""loco_min_swap_gain"":3.8602817056422927,""necessity_gain"":42.63552894035786,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":18.62890914040048,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":13.325859915038048,""loco_min_swap_gain"":12.581102955128534,""necessity_gain"":19.488985107061062,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":5.911865835842025,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":28.7151290192265,""loco_min_swap_gain"":3.8602817056422927,""necessity_gain"":42.63552894035786,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":18.62890914040048,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":13.325859915038048,""loco_min_swap_gain"":12.581102955128534,""necessity_gain"":19.488985107061062,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,120,4,17104,scsv-selector,1.0,1.0,1.0,0.0001050456666887307,0.009021567981773511,0.0,1.0,0.0,scsv-selector,0.008687242551349166,0.009759664020563916,1.5358839329999228,3034817,sin(x1);sin(x1+x1^2),-0.0045 + 0.9893·sin(x₁) + 1.005·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x1^3,x4^2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":9.858873552841422,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.933531101762533,""loco_min_swap_gain"":6.425214451406818,""necessity_gain"":42.48812747855044,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":20.62076893413134,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":14.069528553103323,""loco_min_swap_gain"":14.315577698747841,""necessity_gain"":20.530947121933956,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,120,4,17104,scsv-validated,1.0,1.0,1.0,0.0001050456666887307,0.009021567981773511,0.0,1.0,0.0,selector-set,0.008687242551349166,0.009759664020563916,1.5358839329999228,3034817,sin(x1);sin(x1+x1^2),-0.0045 + 0.9893·sin(x₁) + 1.005·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x1^3,x4^2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":9.858873552841422,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.933531101762533,""loco_min_swap_gain"":6.425214451406818,""necessity_gain"":42.48812747855044,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":20.62076893413134,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":14.069528553103323,""loco_min_swap_gain"":14.315577698747841,""necessity_gain"":20.530947121933956,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":9.858873552841422,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.933531101762533,""loco_min_swap_gain"":6.425214451406818,""necessity_gain"":42.48812747855044,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":20.62076893413134,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":14.069528553103323,""loco_min_swap_gain"":14.315577698747841,""necessity_gain"":20.530947121933956,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,120,4,17105,scsv-selector,1.0,1.0,1.0,4.199392245336611e-05,0.007080207568395467,0.0,1.0,0.0,scsv-selector,0.007818058857546988,0.008917699203950925,1.5350941469998816,3040348,sin(x1);sin(x1+x1^2),0.002796 + 1.002·sin(x₁) + 1.007·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,cos(x2),sin(x2),x1*x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=63; diagnostics=[{""best_swap_gain"":7.952366660812799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.225733028704163,""loco_min_swap_gain"":4.846989096796551,""necessity_gain"":41.56703488831874,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":23.10129479258754,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":17.648148454853725,""loco_min_swap_gain"":16.094108114272657,""necessity_gain"":24.63082222719588,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,6,4,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,63,0,0,0
nested_sine,spurious,0.1,120,4,17105,scsv-validated,1.0,1.0,1.0,4.199392245336611e-05,0.007080207568395467,0.0,1.0,0.0,selector-set,0.007818058857546988,0.008917699203950925,1.5350941469998816,3040348,sin(x1);sin(x1+x1^2),0.002796 + 1.002·sin(x₁) + 1.007·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,cos(x2),sin(x2),x1*x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=63; diagnostics=[{""best_swap_gain"":7.952366660812799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.225733028704163,""loco_min_swap_gain"":4.846989096796551,""necessity_gain"":41.56703488831874,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":23.10129479258754,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":17.648148454853725,""loco_min_swap_gain"":16.094108114272657,""necessity_gain"":24.63082222719588,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":7.952366660812799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":29.225733028704163,""loco_min_swap_gain"":4.846989096796551,""necessity_gain"":41.56703488831874,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":23.10129479258754,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":17.648148454853725,""loco_min_swap_gain"":16.094108114272657,""necessity_gain"":24.63082222719588,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,6,4,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,63,0,0,0
nested_sine,spurious,0.1,300,4,17101,scsv-selector,1.0,1.0,1.0,6.261139279699401e-05,0.008014025293990376,0.0,1.0,0.0,scsv-selector,0.007535938059341479,0.009727384731993678,1.559972732999995,3020914,sin(x1);sin(x1+x1^2),-0.004104 + 0.996·sin(x₁) + 1.009·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,cos(x1),x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":19.078347941514675,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":68.39165517034627,""loco_min_swap_gain"":12.840727167945008,""necessity_gain"":96.45183537013997,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":54.94197827475594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.093210675738945,""loco_min_swap_gain"":38.93711691362998,""necessity_gain"":57.74538899286692,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,300,4,17101,scsv-validated,1.0,1.0,1.0,6.261139279699401e-05,0.008014025293990376,0.0,1.0,0.0,selector-set,0.007535938059341479,0.009727384731993678,1.559972732999995,3020914,sin(x1);sin(x1+x1^2),-0.004104 + 0.996·sin(x₁) + 1.009·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,cos(x1),x2; selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=32; diagnostics=[{""best_swap_gain"":19.078347941514675,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":68.39165517034627,""loco_min_swap_gain"":12.840727167945008,""necessity_gain"":96.45183537013997,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":54.94197827475594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.093210675738945,""loco_min_swap_gain"":38.93711691362998,""necessity_gain"":57.74538899286692,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":19.078347941514675,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":68.39165517034627,""loco_min_swap_gain"":12.840727167945008,""necessity_gain"":96.45183537013997,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":54.94197827475594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.093210675738945,""loco_min_swap_gain"":38.93711691362998,""necessity_gain"":57.74538899286692,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,5,3,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,32,0,0,0
nested_sine,spurious,0.1,300,4,17102,scsv-selector,1.0,1.0,1.0,4.100529497643965e-06,0.0079972989280352,0.0,1.0,0.0,scsv-selector,0.007035578195854776,0.008464397091968105,1.5668540700000904,3023405,sin(x1);sin(x1+x1^2),-0.0003066 + 0.9991·sin(x₁) + 1.003·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x2,sin(x2),sin(x1)*cos(x2); selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=63; diagnostics=[{""best_swap_gain"":21.018253570588616,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":66.97640682522663,""loco_min_swap_gain"":11.85723524003065,""necessity_gain"":93.39687063368675,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":57.8975063592679,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":40.21213577172085,""loco_min_swap_gain"":34.93178352551668,""necessity_gain"":59.39991427925746,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,6,4,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,63,0,0,0
nested_sine,spurious,0.1,300,4,17102,scsv-validated,1.0,1.0,1.0,4.100529497643965e-06,0.0079972989280352,0.0,1.0,0.0,selector-set,0.007035578195854776,0.008464397091968105,1.5668540700000904,3023405,sin(x1);sin(x1+x1^2),-0.0003066 + 0.9991·sin(x₁) + 1.003·sin(x₁+x₁²),"SCSV exploratory; bank=sin(x1),sin(x1+x1^2),x1,x2,sin(x2),sin(x1)*cos(x2); selector=1,sin(x1),sin(x1+x1^2); probe_passed=1; validated=1,sin(x1),sin(x1+x1^2); sets=63; diagnostics=[{""best_swap_gain"":21.018253570588616,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":66.97640682522663,""loco_min_swap_gain"":11.85723524003065,""necessity_gain"":93.39687063368675,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":57.8975063592679,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":40.21213577172085,""loco_min_swap_gain"":34.93178352551668,""necessity_gain"":59.39991427925746,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":21.018253570588616,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":66.97640682522663,""loco_min_swap_gain"":11.85723524003065,""necessity_gain"":93.39687063368675,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":57.8975063592679,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":40.21213577172085,""loco_min_swap_gain"":34.93178352551668,""necessity_gain"":59.39991427925746,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1+x1^2)""}]",1.0,1.0,6,4,1;sin(x1);sin(x1+x1^2),1;sin(x1);sin(x1+x1^2),1.0,63,0,0,0
