family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,accepted_deviations,anchor_structure,final_structure,bank_terms,source_linked_candidates,role_hypothesis_positive,min_accepted_role_gap,min_accepted_role_mean,max_accepted_outside_mean,certificate_violation_count,source_ambiguity,global_ambiguity,diagnostics_json,expression,stop_reason
interaction_role_v8,0.1,100,4,balanced,single,25104,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.00019695891937839024,0.09287719053079364,1,0,0,1.0,1.0,1.0,0.0,2.5961526439996305,4605563,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;cos(x2);I(x2<-0.75)*x1*x2;cos(x3),,0.0,,,,0,0.0,0.0,[],-0.01979 + 0.6102·x₃² + 0.607·cos(x₂) + 0.8882·x₁x₂ + 0.643·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=1; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,cos(x2),I(x2<-0.75)*x1*x2,cos(x3); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.1,100,4,balanced,single,25104,scsv-rcd-v7-style,1.0,1.0,1.0,0.00019695891937839024,0.09287719053079364,1,0,0,1.0,1.0,1.0,0.0,2.6006006950001392,4605563,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;cos(x2);I(x2<-0.75)*x1*x2;cos(x3),,0.0,,,,0,0.0,0.0,[],-0.01979 + 0.6102·x₃² + 0.607·cos(x₂) + 0.8882·x₁x₂ + 0.643·𝟙[x₂<-0.75]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,cos(x2),I(x2<-0.75)*x1*x2,cos(x3); source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.1,100,4,balanced,single,25104,centralized-forward,1.0,1.0,1.0,0.0001969589193783952,0.09287719053079363,1,0,0,1.0,1.0,1.0,0.0,0.016467670999190887,0,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,,1;x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2),,,0.0,,,,0,0.0,0.0,[],-0.01979 + 0.8882·x₁x₂ + 0.6102·x₃² + 0.643·𝟙[x₂<-0.75]·x₁x₂ + 0.607·cos(x₂),information criterion stopped
interaction_role_v8,0.1,100,4,balanced,single,25105,scsv-spcc-v8-full,1.0,1.0,1.0,0.0002799374805220783,0.09606665620491896,1,0,0,1.0,1.0,1.0,0.0,2.8030913480006348,4749462,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2);x1^2,,0.0,,,,0,0.0,0.0,[],-0.01839 + 0.6001·x₃² + 0.6144·cos(x₂) + 0.8819·x₁x₂ + 0.6446·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=0; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,I(x2<-0.75)*x1*x2,cos(x2),x1^2; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.1,100,4,balanced,single,25105,scsv-v6-anchor,1.0,1.0,1.0,0.0002799374805220783,0.09606665620491896,1,0,0,1.0,1.0,1.0,0.0,2.8025924389994543,4749462,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,,,0.0,,,,0,0.0,0.0,[],-0.01839 + 0.6001·x₃² + 0.6144·cos(x₂) + 0.8819·x₁x₂ + 0.6446·𝟙[x₂<-0.75]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,I(x2<-0.75)*x1*x2,cos(x2),x1^2; selector=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":54.05889871636539,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":35.319365672631434,""loco_min_swap_gain"":33.53653172428767,""necessity_gain"":55.31188783886842,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":13.606593014969974,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":9.530948928934762,""loco_min_swap_gain"":9.410731933688055,""necessity_gain"":13.946573437389233,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x2)""},{""best_swap_gain"":149.5469644054898,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":66.2507717411495,""loco_min_swap_gain"":66.28633455026937,""necessity_gain"":149.51022291782058,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":29.489693680512516,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-0.75)*x1*x2""}]"
interaction_role_v8,0.1,100,4,balanced,single,25105,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.0002799374805220783,0.09606665620491896,1,0,0,1.0,1.0,1.0,0.0,2.798500623000109,4749462,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2);x1^2,,0.0,,,,0,0.0,0.0,[],-0.01839 + 0.6001·x₃² + 0.6144·cos(x₂) + 0.8819·x₁x₂ + 0.6446·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=1; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,I(x2<-0.75)*x1*x2,cos(x2),x1^2; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.1,100,4,balanced,single,25105,scsv-rcd-v7-style,1.0,1.0,1.0,0.0002799374805220783,0.09606665620491896,1,0,0,1.0,1.0,1.0,0.0,2.8015000559998953,4749462,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2);x1^2,,0.0,,,,0,0.0,0.0,[],-0.01839 + 0.6001·x₃² + 0.6144·cos(x₂) + 0.8819·x₁x₂ + 0.6446·𝟙[x₂<-0.75]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,I(x2<-0.75)*x1*x2,cos(x2),x1^2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.1,100,4,balanced,single,25105,centralized-forward,1.0,1.0,1.0,0.00027993748052207467,0.09606665620491896,1,0,0,1.0,1.0,1.0,0.0,0.016455160999612417,0,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,,1;x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2),,,0.0,,,,0,0.0,0.0,[],-0.01839 + 0.8819·x₁x₂ + 0.6001·x₃² + 0.6446·𝟙[x₂<-0.75]·x₁x₂ + 0.6144·cos(x₂),information criterion stopped
interaction_role_v8,0.3,100,4,balanced,single,25101,scsv-spcc-v8-full,0.0,0.5,0.5,0.013734798509168204,1.0168613457291449,1,0,0,1.0,1.0,1.0,0.0,2.1976474339999186,4295707,I(x2<-0.75)*x1*x2;cos(x3);x1;x1*x2,I(x2<-0.75)*x1*x2,1;x1;cos(x3);x1*x2,1;x1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;x1;I(x2<-0.75)*x1*x2;cos(x2);cos(x3),I(x2<-0.75)*x1*x2,1.0,1.0,1.0,0.0,0,0.0,0.0,"[{""deviation_coefficient"":0.22931738766413923,""in_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""positive"":true,""probe_delta"":-0.17623704383826144,""probe_full_sse"":22.28021026687395,""probe_outside_full_sse"":38.24574837496924,""probe_outside_reduced_sse"":38.24574837496924,""probe_outside_safe"":true,""probe_reduced_sse"":31.832016020208187,""probe_state"":""SUPPORTED"",""probe_support"":15,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-4""],""role_mean_occupancy"":1.0,""selector_delta"":-0.190740782384277,""selector_full_sse"":15.198250109621881,""selector_outside_full_sse"":36.12011709822751,""selector_outside_reduced_sse"":36.12011709822751,""selector_outside_safe"":true,""selector_reduced_sse"":22.031158775461307,""selector_support"":15,""selector_supported"":true,""source_coefficient"":1.0955348429004477,""source_in_anchor"":true,""source_term"":""x1*x2"",""term"":""I(x2<-0.75)*x1*x2""}]",1.54 + 0.01248·x₁ - 1.65·cos(x₃) + 0.9184·x₁x₂ + 0.5741·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=0; anchor=1,x1,cos(x3),x1*x2; bank=x1*x2,x3^2,x1,I(x2<-0.75)*x1*x2,cos(x2),cos(x3); source_linked=I(x2<-0.75)*x1*x2; accepted=I(x2<-0.75)*x1*x2; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25101,scsv-v6-anchor,0.0,0.3333333333333333,0.25,0.03455420563520313,1.1904346395551784,0,0,1,0.0,0.0,0.0,0.0,2.1940638089999993,4280233,cos(x3);x1;x1*x2,,,1;x1;cos(x3);x1*x2,,,0.0,,,,0,0.0,0.0,[],1.579 - 0.3655·x₁ - 1.658·cos(x₃) + 1.154·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,x1,I(x2<-0.75)*x1*x2,cos(x2),cos(x3); selector=1,x1,cos(x3),x1*x2; probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":16.30974698074357,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":10.802646230574723,""loco_min_swap_gain"":4.019157911677354,""necessity_gain"":25.344191727297826,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":-1.3016109737682626,""best_swap_rival"":""x3^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":17.245807512404497,""loco_min_swap_gain"":-1.5805576905999459,""necessity_gain"":41.36846028976328,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""surrogate one-swap falsification failed"",""swap_passed"":false,""term"":""cos(x3)""},{""best_swap_gain"":414.2926318436017,""best_swap_rival"":""x3^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":121.2792813181851,""loco_min_swap_gain"":129.4183492720071,""necessity_gain"":415.1774182272456,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""}]"
interaction_role_v8,0.3,100,4,balanced,single,25101,scsv-spcc-v8-strict-probe,0.0,0.5,0.5,0.013734798509168204,1.0168613457291449,1,0,0,1.0,1.0,1.0,0.0,2.196671619999506,4295707,I(x2<-0.75)*x1*x2;cos(x3);x1;x1*x2,I(x2<-0.75)*x1*x2,1;x1;cos(x3);x1*x2,1;x1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;x1;I(x2<-0.75)*x1*x2;cos(x2);cos(x3),I(x2<-0.75)*x1*x2,1.0,1.0,1.0,0.0,0,0.0,0.0,"[{""deviation_coefficient"":0.22931738766413923,""in_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""positive"":true,""probe_delta"":-0.17623704383826144,""probe_full_sse"":22.28021026687395,""probe_outside_full_sse"":38.24574837496924,""probe_outside_reduced_sse"":38.24574837496924,""probe_outside_safe"":true,""probe_reduced_sse"":31.832016020208187,""probe_state"":""SUPPORTED"",""probe_support"":15,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-4""],""role_mean_occupancy"":1.0,""selector_delta"":-0.190740782384277,""selector_full_sse"":15.198250109621881,""selector_outside_full_sse"":36.12011709822751,""selector_outside_reduced_sse"":36.12011709822751,""selector_outside_safe"":true,""selector_reduced_sse"":22.031158775461307,""selector_support"":15,""selector_supported"":true,""source_coefficient"":1.0955348429004477,""source_in_anchor"":true,""source_term"":""x1*x2"",""term"":""I(x2<-0.75)*x1*x2""}]",1.54 + 0.01248·x₁ - 1.65·cos(x₃) + 0.9184·x₁x₂ + 0.5741·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=1; anchor=1,x1,cos(x3),x1*x2; bank=x1*x2,x3^2,x1,I(x2<-0.75)*x1*x2,cos(x2),cos(x3); source_linked=I(x2<-0.75)*x1*x2; accepted=I(x2<-0.75)*x1*x2; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25101,scsv-rcd-v7-style,0.0,0.5,0.5,0.013734798509168204,1.0168613457291449,1,0,0,1.0,1.0,1.0,0.0,2.186531069999546,4295707,I(x2<-0.75)*x1*x2;cos(x3);x1;x1*x2,I(x2<-0.75)*x1*x2,1;x1;cos(x3);x1*x2,1;x1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;x1;I(x2<-0.75)*x1*x2;cos(x2);cos(x3),I(x2<-0.75)*x1*x2,0.0,,,,0,0.0,0.0,"[{""certificate_positive"":true,""probe_delta"":-0.9152432497060923,""probe_eligible_clients"":[""client-4""],""probe_full_sse"":20.270413100809833,""probe_outside_anchor_sse"":45.86481093043671,""probe_outside_full_sse"":39.07047071326599,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":60.63924373983129,""selector_delta"":-1.1690945961187988,""selector_eligible_clients"":[""client-4""],""selector_full_sse"":14.026113663301146,""selector_outside_anchor_sse"":35.841931380257535,""selector_outside_full_sse"":33.854406851637975,""selector_outside_safe"":true,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":54.0847429318638,""source_term"":""x1*x2"",""term"":""I(x2<-0.75)*x1*x2""}]",1.54 + 0.01248·x₁ - 1.65·cos(x₃) + 0.9184·x₁x₂ + 0.5741·𝟙[x₂<-0.75]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x1,cos(x3),x1*x2; bank=x1*x2,x3^2,x1,I(x2<-0.75)*x1*x2,cos(x2),cos(x3); source_linked=I(x2<-0.75)*x1*x2; accepted=I(x2<-0.75)*x1*x2; ambiguity=0; final=1,x1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25101,centralized-forward,1.0,1.0,1.0,0.0007613843255702934,0.8191449354692546,1,0,0,1.0,1.0,1.0,0.0,0.0165184590005083,0,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,,1;x1*x2;x3^2;I(x2<-0.75)*x1*x2;cos(x2),,,0.0,,,,0,0.0,0.0,[],-0.02637 + 0.9274·x₁x₂ + 0.5739·x₃² + 0.5986·𝟙[x₂<-0.75]·x₁x₂ + 0.5434·cos(x₂),information criterion stopped
interaction_role_v8,0.3,100,4,balanced,single,25102,scsv-spcc-v8-full,0.0,0.6666666666666666,0.5,0.011772466128404052,1.0537413829635278,1,0,0,1.0,1.0,1.0,0.0,2.028918720000547,4172124,I(x2<-0.75)*x1*x2;cos(x3);x1*x2,,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;cos(x3);x3^2;I(x2<-0.75)*x1*x2;cos(x2);sin(x1)*cos(x2),,0.0,,,,0,0.0,0.0,[],1.738 - 1.885·cos(x₃) + 0.8623·x₁x₂ + 0.6364·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=0; anchor=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,cos(x3),x3^2,I(x2<-0.75)*x1*x2,cos(x2),sin(x1)*cos(x2); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25102,scsv-v6-anchor,0.0,0.6666666666666666,0.5,0.011772466128404052,1.0537413829635278,1,0,0,1.0,1.0,1.0,0.0,2.0284035670001686,4172124,I(x2<-0.75)*x1*x2;cos(x3);x1*x2,,,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,,,0.0,,,,0,0.0,0.0,[],1.738 - 1.885·cos(x₃) + 0.8623·x₁x₂ + 0.6364·𝟙[x₂<-0.75]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,cos(x3),x3^2,I(x2<-0.75)*x1*x2,cos(x2),sin(x1)*cos(x2); selector=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2; probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":-2.986217903689358,""best_swap_rival"":""x3^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":4.646906446724756,""loco_min_swap_gain"":-3.126996803033002,""necessity_gain"":25.672476075085456,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""surrogate one-swap falsification failed"",""swap_passed"":false,""term"":""cos(x3)""},{""best_swap_gain"":185.40189835751102,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":93.85038541356124,""loco_min_swap_gain"":76.77005551936995,""necessity_gain"":197.65882837354576,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":18.532063142365047,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-0.75)*x1*x2""}]"
interaction_role_v8,0.3,100,4,balanced,single,25102,scsv-spcc-v8-strict-probe,0.0,0.6666666666666666,0.5,0.011772466128404052,1.0537413829635278,1,0,0,1.0,1.0,1.0,0.0,2.0328988579994984,4172124,I(x2<-0.75)*x1*x2;cos(x3);x1*x2,,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;cos(x3);x3^2;I(x2<-0.75)*x1*x2;cos(x2);sin(x1)*cos(x2),,0.0,,,,0,0.0,0.0,[],1.738 - 1.885·cos(x₃) + 0.8623·x₁x₂ + 0.6364·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=1; anchor=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,cos(x3),x3^2,I(x2<-0.75)*x1*x2,cos(x2),sin(x1)*cos(x2); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25102,scsv-rcd-v7-style,0.0,0.6666666666666666,0.5,0.011772466128404052,1.0537413829635278,1,0,0,1.0,1.0,1.0,0.0,2.0378178689998094,4172124,I(x2<-0.75)*x1*x2;cos(x3);x1*x2,,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,1;cos(x3);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;cos(x3);x3^2;I(x2<-0.75)*x1*x2;cos(x2);sin(x1)*cos(x2),,0.0,,,,0,0.0,0.0,[],1.738 - 1.885·cos(x₃) + 0.8623·x₁x₂ + 0.6364·𝟙[x₂<-0.75]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,cos(x3),x3^2,I(x2<-0.75)*x1*x2,cos(x2),sin(x1)*cos(x2); source_linked=; accepted=; ambiguity=0; final=1,cos(x3),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25102,centralized-forward,0.0,0.75,0.75,0.0025810571711646245,0.9025988649926273,1,0,0,1.0,1.0,1.0,0.0,0.016849523000018962,0,I(x2<-0.75)*x1*x2;cos(x2);cos(x3);x1*x2,,,1;x1*x2;cos(x3);I(x2<-0.75)*x1*x2;cos(x2),,,0.0,,,,0,0.0,0.0,[],1.713 + 0.8565·x₁x₂ - 1.854·cos(x₃) + 0.6409·𝟙[x₂<-0.75]·x₁x₂ + 0.5389·cos(x₂),information criterion stopped
interaction_role_v8,0.3,100,4,balanced,single,25103,scsv-spcc-v8-full,1.0,1.0,1.0,0.0018563308059241243,0.8606054329957668,1,0,0,1.0,1.0,1.0,0.0,1.9304469210001116,4105920,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;cos(x3);I(x2<-0.75)*x1*x2;cos(x2);x4^2,,0.0,,,,0,0.0,0.0,[],0.02699 + 0.6136·x₃² + 0.4757·cos(x₂) + 0.905·x₁x₂ + 0.6846·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=0; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,cos(x3),I(x2<-0.75)*x1*x2,cos(x2),x4^2; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
interaction_role_v8,0.3,100,4,balanced,single,25103,scsv-v6-anchor,1.0,1.0,1.0,0.0018563308059241243,0.8606054329957668,1,0,0,1.0,1.0,1.0,0.0,1.9299390489995858,4105920,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,,,0.0,,,,0,0.0,0.0,[],0.02699 + 0.6136·x₃² + 0.4757·cos(x₂) + 0.905·x₁x₂ + 0.6846·𝟙[x₂<-0.75]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,cos(x3),I(x2<-0.75)*x1*x2,cos(x2),x4^2; selector=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":4.889890223237217,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.11994159017996,""loco_min_swap_gain"":2.496878829793843,""necessity_gain"":62.90074393641498,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":-6.002936356331432,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":-6.51952057481607,""loco_min_swap_gain"":-7.173378193080893,""necessity_gain"":-3.8155755186012783,""necessity_passed"":false,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""conditional necessity failed"",""swap_passed"":false,""term"":""cos(x2)""},{""best_swap_gain"":122.43093114783267,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":54.07684508026182,""loco_min_swap_gain"":53.18168068118524,""necessity_gain"":124.04131080661567,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":30.256033862823983,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-0.75)*x1*x2""}]"
interaction_role_v8,0.3,100,4,balanced,single,25103,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.0018563308059241243,0.8606054329957668,1,0,0,1.0,1.0,1.0,0.0,1.9392675829994914,4105920,I(x2<-0.75)*x1*x2;cos(x2);x1*x2;x3^2,,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,1;x3^2;cos(x2);x1*x2;I(x2<-0.75)*x1*x2,x1*x2;x3^2;cos(x3);I(x2<-0.75)*x1*x2;cos(x2);x4^2,,0.0,,,,0,0.0,0.0,[],0.02699 + 0.6136·x₃² + 0.4757·cos(x₂) + 0.905·x₁x₂ + 0.6846·𝟙[x₂<-0.75]·x₁x₂,"SCSV-SPCC v8; strict_probe=1; anchor=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2; bank=x1*x2,x3^2,cos(x3),I(x2<-0.75)*x1*x2,cos(x2),x4^2; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x3^2,cos(x2),x1*x2,I(x2<-0.75)*x1*x2"
