family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,final_structure,accepted_deviations,anchor_structure,bank_terms,source_linked_candidates,ambiguity_guard,certificate_violation_count,diagnostics_json,expression,stop_reason
interaction_role,0.1,100,4,balanced,single,24101,scsv-rcd-v7-full,1.0,1.0,1.0,6.51101372980362e-05,0.14694858020079082,1,0,0,1.0,1.0,1.0,0.0,2.7986311269996804,4650038,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);x4;I(x2<-1)*x1*x2,,0.0,0,[],0.01548 + 0.6924·x₃² + 0.6452·cos(x₁) + 0.9986·x₁x₂ + 0.6553·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),x4,I(x2<-1)*x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24101,scsv-v6-full,1.0,1.0,1.0,6.51101372980362e-05,0.14694858020079082,1,0,0,1.0,1.0,1.0,0.0,2.798282864999237,4650038,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,,,,0.0,0,[],0.01548 + 0.6924·x₃² + 0.6452·cos(x₁) + 0.9986·x₁x₂ + 0.6553·𝟙[x₂<-1]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,cos(x1),cos(x3),x4,I(x2<-1)*x1*x2; selector=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":1.6258320810200786,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":47.755115135478064,""loco_min_swap_gain"":0.9660177381196178,""necessity_gain"":71.85915432511399,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":6.49507332708572,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":3.375139890442412,""loco_min_swap_gain"":3.256700435015773,""necessity_gain"":6.978953201381998,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x1)""},{""best_swap_gain"":275.89142135285834,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":155.56795887625918,""loco_min_swap_gain"":154.15692010879172,""necessity_gain"":278.2451521707863,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":39.219110479796484,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-1)*x1*x2""}]"
interaction_role,0.1,100,4,balanced,single,24101,scsv-rcd-v7-no-probe,1.0,1.0,1.0,6.51101372980362e-05,0.14694858020079082,1,0,0,1.0,1.0,1.0,0.0,2.791977652999776,4650038,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);x4;I(x2<-1)*x1*x2,,0.0,0,[],0.01548 + 0.6924·x₃² + 0.6452·cos(x₁) + 0.9986·x₁x₂ + 0.6553·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),x4,I(x2<-1)*x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24101,legacy-certificate,0.0,1.0,0.75,0.010657832313715216,0.2834033681835841,1,0,0,1.0,1.0,1.0,0.0,0.1448168569995687,177450,I(x2<-1)*x1*x2;x1*x2;x3^2,1;I(x2<-1)*x1*x2;x1*x2;x3^2,,,,,0.0,0,[],0.1374 + 0.6944·𝟙[x₂<-1]·x₁x₂ + 1.015·x₁x₂ + 0.7136·x₃²,target federated MSE reached
interaction_role,0.1,100,4,balanced,single,24101,centralized-forward,0.0,0.8,1.0,0.0003205761733166288,0.14128650064929743,1,0,0,1.0,1.0,1.0,0.0,0.02220678199955728,0,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2;x4,1;x1*x2;x3^2;I(x2<-1)*x1*x2;cos(x1);x4,,,,,0.0,0,[],0.02186 + 0.9987·x₁x₂ + 0.693·x₃² + 0.6535·𝟙[x₂<-1]·x₁x₂ + 0.6385·cos(x₁) + 0.07353·x₄,information criterion stopped
interaction_role,0.1,100,4,balanced,single,24102,scsv-rcd-v7-full,1.0,1.0,1.0,0.00011307135307099937,0.13879495002400286,1,0,0,1.0,1.0,1.0,0.0,2.920241965999594,4721154,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;x1^2;cos(x3);I(x2<-1)*x1*x2;cos(x1),,0.0,0,[],0.003702 + 0.7079·x₃² + 0.5604·cos(x₁) + 0.9942·x₁x₂ + 0.6679·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,x1^2,cos(x3),I(x2<-1)*x1*x2,cos(x1); source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24102,scsv-v6-full,1.0,1.0,1.0,0.00011307135307099937,0.13879495002400286,1,0,0,1.0,1.0,1.0,0.0,2.919886941000186,4721154,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,,,,0.0,0,[],0.003702 + 0.7079·x₃² + 0.5604·cos(x₁) + 0.9942·x₁x₂ + 0.6679·𝟙[x₂<-1]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,x1^2,cos(x3),I(x2<-1)*x1*x2,cos(x1); selector=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":3.609504392509379,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":47.321817701799674,""loco_min_swap_gain"":2.300851893055622,""necessity_gain"":74.63478299973188,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":-0.04031344376299728,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":4.347967509492136,""loco_min_swap_gain"":-0.11230391992192779,""necessity_gain"":6.235338331183911,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""surrogate one-swap falsification failed"",""swap_passed"":false,""term"":""cos(x1)""},{""best_swap_gain"":216.7759849570795,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":103.32033687253195,""loco_min_swap_gain"":102.1764347776447,""necessity_gain"":219.09022838068512,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":14.04286994798386,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-1)*x1*x2""}]"
interaction_role,0.1,100,4,balanced,single,24102,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.00011307135307099937,0.13879495002400286,1,0,0,1.0,1.0,1.0,0.0,2.9124676510000427,4721154,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;x1^2;cos(x3);I(x2<-1)*x1*x2;cos(x1),,0.0,0,[],0.003702 + 0.7079·x₃² + 0.5604·cos(x₁) + 0.9942·x₁x₂ + 0.6679·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,x1^2,cos(x3),I(x2<-1)*x1*x2,cos(x1); source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24102,legacy-certificate,0.0,1.0,0.75,0.011004741823688128,0.2410654714344148,1,0,0,1.0,1.0,1.0,0.0,0.11660799699984636,142477,I(x2<-1)*x1*x2;x1*x2;x3^2,1;I(x2<-1)*x1*x2;x1*x2;x3^2,,,,,0.0,0,[],0.197 + 0.6957·𝟙[x₂<-1]·x₁x₂ + 1.014·x₁x₂ + 0.6937·x₃²,target federated MSE reached
interaction_role,0.1,100,4,balanced,single,24102,centralized-forward,1.0,1.0,1.0,0.00011307135307100742,0.13879495002400286,1,0,0,1.0,1.0,1.0,0.0,0.017541315999551443,0,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;I(x2<-1)*x1*x2;cos(x1),,,,,0.0,0,[],0.003702 + 0.9942·x₁x₂ + 0.7079·x₃² + 0.6679·𝟙[x₂<-1]·x₁x₂ + 0.5604·cos(x₁),information criterion stopped
interaction_role,0.1,100,4,balanced,single,24103,scsv-rcd-v7-full,0.0,0.75,0.75,0.0015274053786341077,0.11000060637370723,1,0,0,1.0,1.0,1.0,0.0,2.911054158999832,4718572,I(x2<-1)*x1*x2;x1*x2;x1^2;x3^2,1;x1^2;x3^2;x1*x2;I(x2<-1)*x1*x2,,1;x1^2;x3^2;x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;x1^2;I(x1>1)*x1;I(x2<-1)*x1*x2,,0.0,0,[],0.5334 - 0.191·x₁² + 0.7023·x₃² + 0.9985·x₁x₂ + 0.6312·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x1^2,x3^2,x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,x1^2,I(x1>1)*x1,I(x2<-1)*x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x1^2,x3^2,x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24103,scsv-v6-full,0.0,0.75,0.75,0.0015274053786341077,0.11000060637370723,1,0,0,1.0,1.0,1.0,0.0,2.910686682999767,4718572,I(x2<-1)*x1*x2;x1*x2;x1^2;x3^2,1;x1^2;x3^2;x1*x2;I(x2<-1)*x1*x2,,,,,0.0,0,[],0.5334 - 0.191·x₁² + 0.7023·x₃² + 0.9985·x₁x₂ + 0.6312·𝟙[x₂<-1]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,x1^2,I(x1>1)*x1,I(x2<-1)*x1*x2; selector=1,x1^2,x3^2,x1*x2,I(x2<-1)*x1*x2; probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":3.9051459988706085,""loco_min_swap_gain"":null,""necessity_gain"":6.2975382820095405,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":57.14920191919255,""loco_min_swap_gain"":null,""necessity_gain"":94.1060933990744,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":114.91011343844224,""loco_min_swap_gain"":null,""necessity_gain"":280.88396659553644,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":34.829641155708316,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-1)*x1*x2""}]"
interaction_role,0.1,100,4,balanced,single,24103,scsv-rcd-v7-no-probe,0.0,0.75,0.75,0.0015274053786341077,0.11000060637370723,1,0,0,1.0,1.0,1.0,0.0,2.9031767520000358,4718572,I(x2<-1)*x1*x2;x1*x2;x1^2;x3^2,1;x1^2;x3^2;x1*x2;I(x2<-1)*x1*x2,,1;x1^2;x3^2;x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;x1^2;I(x1>1)*x1;I(x2<-1)*x1*x2,,0.0,0,[],0.5334 - 0.191·x₁² + 0.7023·x₃² + 0.9985·x₁x₂ + 0.6312·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=0; anchor=1,x1^2,x3^2,x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,x1^2,I(x1>1)*x1,I(x2<-1)*x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x1^2,x3^2,x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24103,legacy-certificate,0.0,0.6666666666666666,0.5,0.07085829671877594,0.6639594890514161,0,0,1,0.0,0.0,0.0,0.0,0.11385006599994085,143346,x1*x2;x1^2;x3^2,1;x1*x2;x3^2;x1^2,,,,,0.0,0,[],0.5803 + 1.188·x₁x₂ + 0.7098·x₃² - 0.2749·x₁²,no sufficiently supported counterexample repair
interaction_role,0.1,100,4,balanced,single,24103,centralized-forward,1.0,1.0,1.0,6.545959715162096e-05,0.10995321866108636,1,0,0,1.0,1.0,1.0,0.0,0.017794245000004594,0,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;I(x2<-1)*x1*x2;cos(x1),,,,,0.0,0,[],-0.01759 + 0.9969·x₁x₂ + 0.704·x₃² + 0.6389·𝟙[x₂<-1]·x₁x₂ + 0.6178·cos(x₁),information criterion stopped
interaction_role,0.1,100,4,balanced,single,24104,scsv-rcd-v7-full,1.0,1.0,1.0,4.90249431585215e-05,0.11783223067376065,1,0,0,1.0,1.0,1.0,0.0,2.8091811629992662,4655841,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);I(x2<-1)*x1*x2;x4^2,,0.0,0,[],-0.01086 + 0.6986·x₃² + 0.5887·cos(x₁) + 1.006·x₁x₂ + 0.6339·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4^2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24104,scsv-v6-full,1.0,1.0,1.0,4.90249431585215e-05,0.11783223067376065,1,0,0,1.0,1.0,1.0,0.0,2.8088146809996033,4655841,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,,,,0.0,0,[],-0.01086 + 0.6986·x₃² + 0.5887·cos(x₁) + 1.006·x₁x₂ + 0.6339·𝟙[x₂<-1]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4^2; selector=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":1.09332980753247,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":40.894773917703176,""loco_min_swap_gain"":0.5635818450677021,""necessity_gain"":63.91534591540392,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":6.533877524036853,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":4.197814456429498,""loco_min_swap_gain"":4.177029930887215,""necessity_gain"":6.5814754225022085,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x1)""},{""best_swap_gain"":228.47077386797815,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":141.54142903815176,""loco_min_swap_gain"":141.7142204093838,""necessity_gain"":228.33817641103988,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":15.40657882837128,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-1)*x1*x2""}]"
interaction_role,0.1,100,4,balanced,single,24104,scsv-rcd-v7-no-probe,1.0,1.0,1.0,4.90249431585215e-05,0.11783223067376065,1,0,0,1.0,1.0,1.0,0.0,2.8036315469998954,4655841,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);I(x2<-1)*x1*x2;x4^2,,0.0,0,[],-0.01086 + 0.6986·x₃² + 0.5887·cos(x₁) + 1.006·x₁x₂ + 0.6339·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4^2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24104,legacy-certificate,0.0,1.0,0.75,0.057631556575080733,0.7145991209955382,0,0,1,0.0,0.0,0.0,0.0,0.11416272899987234,143418,cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;cos(x1),,,,,0.0,0,[],-0.0269 + 1.223·x₁x₂ + 0.6662·x₃² + 0.7418·cos(x₁),no sufficiently supported counterexample repair
interaction_role,0.1,100,4,balanced,single,24104,centralized-forward,1.0,1.0,1.0,4.9024943158521074e-05,0.11783223067376067,1,0,0,1.0,1.0,1.0,0.0,0.017596806999790715,0,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;I(x2<-1)*x1*x2;cos(x1),,,,,0.0,0,[],-0.01086 + 1.006·x₁x₂ + 0.6986·x₃² + 0.6339·𝟙[x₂<-1]·x₁x₂ + 0.5887·cos(x₁),information criterion stopped
interaction_role,0.1,100,4,balanced,single,24105,scsv-rcd-v7-full,1.0,1.0,1.0,0.0001734909335466843,0.12149272393722128,1,0,0,1.0,1.0,1.0,0.0,2.9693736590006665,4758807,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);I(x2<-1)*x1*x2;x4,,0.0,0,[],0.06271 + 0.6894·x₃² + 0.5628·cos(x₁) + 1.011·x₁x₂ + 0.6477·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24105,scsv-v6-full,1.0,1.0,1.0,0.0001734909335466843,0.12149272393722128,1,0,0,1.0,1.0,1.0,0.0,2.969021430999419,4758807,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,,,,0.0,0,[],0.06271 + 0.6894·x₃² + 0.5628·cos(x₁) + 1.011·x₁x₂ + 0.6477·𝟙[x₂<-1]·x₁x₂,"SCSV-Cert v6; score=1; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4; selector=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":1.4998180231537077,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":50.8558210673625,""loco_min_swap_gain"":0.10136986991365404,""necessity_gain"":80.62634067694474,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":4.1972875731824075,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":0.7608848424978305,""loco_min_swap_gain"":0.7519520775425406,""necessity_gain"":4.345776917402944,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x1)""},{""best_swap_gain"":309.48601145513595,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":161.76911063620122,""loco_min_swap_gain"":160.85618708107464,""necessity_gain"":307.9038356256919,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1*x2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":30.56613532627472,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x2<-1)*x1*x2""}]"
interaction_role,0.1,100,4,balanced,single,24105,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.0001734909335466843,0.12149272393722128,1,0,0,1.0,1.0,1.0,0.0,2.9676066990004983,4758807,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,,1;x3^2;cos(x1);x1*x2;I(x2<-1)*x1*x2,x1*x2;x3^2;cos(x1);cos(x3);I(x2<-1)*x1*x2;x4,,0.0,0,[],0.06271 + 0.6894·x₃² + 0.5628·cos(x₁) + 1.011·x₁x₂ + 0.6477·𝟙[x₂<-1]·x₁x₂,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2; bank=x1*x2,x3^2,cos(x1),cos(x3),I(x2<-1)*x1*x2,x4; source_linked=; accepted=; ambiguity=0; final=1,x3^2,cos(x1),x1*x2,I(x2<-1)*x1*x2"
interaction_role,0.1,100,4,balanced,single,24105,legacy-certificate,0.0,1.0,0.75,0.056429590452151755,0.7587402158759915,0,0,1,0.0,0.0,0.0,0.0,0.11420464000002539,143210,cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;cos(x1),,,,,0.0,0,[],0.07236 + 1.23·x₁x₂ + 0.6702·x₃² + 0.6794·cos(x₁),no sufficiently supported counterexample repair
interaction_role,0.1,100,4,balanced,single,24105,centralized-forward,1.0,1.0,1.0,0.00017349093354667166,0.1214927239372213,1,0,0,1.0,1.0,1.0,0.0,0.017691216000457644,0,I(x2<-1)*x1*x2;cos(x1);x1*x2;x3^2,1;x1*x2;x3^2;I(x2<-1)*x1*x2;cos(x1),,,,,0.0,0,[],0.06271 + 1.011·x₁x₂ + 0.6894·x₃² + 0.6477·𝟙[x₂<-1]·x₁x₂ + 0.5628·cos(x₁),information criterion stopped
