benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,fcrra_final_structure,anchor_discovery_coefficients,fcrra_final_coefficients,exception_term,exception_in_bank,exception_in_anchor,fcrra_attempted,eligible_discovery_clients,eligible_discovery_support,eligible_selector_clients,eligible_selector_support,residual_numerator,residual_denominator,exception_coefficient,anchor_role_information_score,augmented_role_information_score,outside_selector_sse_max_difference,outside_selector_prediction_max_difference,augmentation_accepted
trig_cross,complementary,0.2,100,16,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,8.724515533107784e-05,0.05311162877002246,0.0,1.0,0.0,frozen-v6-anchor,0.061390032756603784,0.10291140371940699,5.794021753000152,12009729,cos(x3);sin(x1)*cos(x2);x1,0.005521 + 0.4987·x₁ + 0.6869·cos(x₃) + 1.213·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750608.0625,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.010927832026937027,0.49452994070767514,0.6837179908084678,1.2203862855868968]","[0.00552064040633903,0.49866372387944247,0.6868978203063437,1.2128717813542786]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00024272356547878584,0.051083389215241866,0.0,1.0,0.0,frozen-v6-anchor,0.05188556198717266,0.07399303794079065,5.774814697000011,12011814,cos(x3);sin(x1)*cos(x2);x1,-0.01094 + 0.498·x₁ + 0.7062·cos(x₃) + 1.173·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,1,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750738.375,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.010806970681978986,0.49779065257380356,0.7060893150535754,1.172328889335653]","[-0.010935595354790478,0.4979768040952068,0.7062110356775729,1.1729657674255825]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00023156998492874944,0.046480479616805376,0.0,1.0,0.0,frozen-v6-anchor,0.04117629378636503,0.06396637642166673,5.78384215899996,12027767,cos(x3);sin(x1)*cos(x2);x1,-0.002145 + 0.4965·x₁ + 0.6803·cos(x₃) + 1.216·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,751735.4375,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.0014502246992326578,0.5000968549209193,0.6792512827387103,1.2064929180936546]","[-0.0021445345491797065,0.4964922940794688,0.6802852822381134,1.21637486065459]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,8.246217273132108e-05,0.046437615616354115,0.0,1.0,0.0,frozen-v6-anchor,0.042963577533517615,0.05720186249818748,5.805996410000034,12009748,cos(x3);sin(x1)*cos(x2);x1,0.0002347 + 0.4946·x₁ + 0.7054·cos(x₃) + 1.194·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,750609.25,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.00432659821518655,0.49190915905954047,0.7038777044288442,1.191051283268928]","[0.00023465073321783604,0.49455118636034906,0.705388066739674,1.193895196860937]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00020319545179353686,0.048283238757155844,0.0,1.0,0.0,frozen-v6-anchor,0.04816202510716654,0.07280622947234848,5.836845702999881,12024658,cos(x3);sin(x1)*cos(x2);x1,0.01395 + 0.4953·x₁ + 0.6974·cos(x₃) + 1.211·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,751541.125,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.008127009446292022,0.4966646660261616,0.7100628453980047,1.2104442192567268]","[0.013948034427055162,0.49531545858067705,0.6973837084037935,1.2114394195300164]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,9.313721394171455e-05,0.049020570274138385,0.0,1.0,0.0,frozen-v6-anchor,0.04682859834613819,0.07559475409551229,5.816042757000105,12012271,cos(x3);sin(x1)*cos(x2);x1,-0.005014 + 0.5009·x₁ + 0.7028·cos(x₃) + 1.181·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,112;120;130;139;150;71;71;71;71;71;72;78;83;90;97;104,750766.9375,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.0015621061244687484,0.49361336476950984,0.6848767064033984,1.188517197905357]","[-0.005013564796171763,0.5008530262593516,0.7028465345580837,1.1807514847107965]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00013969868392980545,0.05124840514330753,0.0,1.0,0.0,frozen-v6-anchor,0.05411331752935133,0.09021576493167771,5.817694160999963,11994505,cos(x3);sin(x1)*cos(x2);x1,-0.009154 + 0.5059·x₁ + 0.7081·cos(x₃) + 1.2·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,104;112;120;130;139;150;71;71;71;71;71;72;78;83;90;97,749656.5625,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.010024892468296145,0.5029150291106603,0.6998288495290024,1.2043526968256613]","[-0.00915428943217905,0.5058657904614081,0.7080925799724719,1.1996523961917507]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0001505032469838258,0.04656265063694425,0.0,1.0,0.0,frozen-v6-anchor,0.047266073078886556,0.07685999686928126,5.81681576699998,11997458,cos(x3);sin(x1)*cos(x2);x1,-0.005759 + 0.4954·x₁ + 0.6878·cos(x₃) + 1.196·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,97;104;112;120;130;139;150;71;71;71;71;71;72;78;83;90,749841.125,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.00038675047372366267,0.4970490780678369,0.6818288280697776,1.1981687839571604]","[-0.005759413372951855,0.49541605897775626,0.6877864835082206,1.1963130980756789]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00011588914693214436,0.0474907368186896,0.0,1.0,0.0,frozen-v6-anchor,0.04909018072447055,0.10210726995880855,5.838834928000097,12005863,cos(x3);sin(x1)*cos(x2);x1,0.004043 + 0.4968·x₁ + 0.7057·cos(x₃) + 1.218·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,90;97;104;112;120;130;139;150;71;71;71;71;71;72;78;83,750366.4375,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.006362725871366756,0.4960455698887067,0.701418433144813,1.2129547538967966]","[0.00404315068631563,0.4968040877102896,0.7056706644774292,1.2181435010710817]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,complementary,0.2,100,16,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00022313761477665186,0.04473151368285088,0.0,1.0,0.0,frozen-v6-anchor,0.05074226795955267,0.07264676869378274,5.840987909999967,12011735,cos(x3);sin(x1)*cos(x2);x1,0.004772 + 0.5078·x₁ + 0.7051·cos(x₃) + 1.216·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,83;90;97;104;112;120;130;139;150;71;71;71;71;71;72;78,750733.4375,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.0024362176380887807,0.5079205384878234,0.7086977460862414,1.2116854740823568]","[0.004771506087723985,0.5078103888447761,0.7051006312759465,1.2155806158652351]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,0.000501787202934655,0.04378031270731496,0.0,1.0,0.0,frozen-v6-anchor,0.036709535765931216,0.065990820498043,1.5582537780001076,3056787,cos(x3);sin(x1)*cos(x2);x1,0.009664 + 0.491·x₁ + 0.6732·cos(x₃) + 1.224·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100,764196.75,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.011510006297754047,0.49395563887722693,0.6565145116882873,1.210965361608202]","[0.009664476983839891,0.4910491434968536,0.6732382309553179,1.2243023594289424]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,6.975682746233067e-05,0.04192206986972766,0.0,1.0,0.0,frozen-v6-anchor,0.04472780538556697,0.060185370800159885,1.5290234720000626,3027533,cos(x3);sin(x1)*cos(x2);x1,-0.003755 + 0.4999·x₁ + 0.6885·cos(x₃) + 1.199·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,0.0,32,0,1,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100,756883.25,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.002787854865165307,0.49731140723029715,0.684819807155928,1.2072897577149535]","[-0.003754608132559962,0.49993400091692625,0.6885213623910448,1.1990147888971763]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0005579450324296298,0.0516630225845876,0.0,1.0,0.0,frozen-v6-anchor,0.06388665230168945,0.1012091644647782,1.4956825560000198,3001771,cos(x3);sin(x1)*cos(x2);x1,0.01466 + 0.4902·x₁ + 0.6681·cos(x₃) + 1.203·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100,750442.75,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.012495124355968869,0.4880382021175903,0.6444028686485281,1.1859501658764509]","[0.014664799611038054,0.4901610018552795,0.6680755363880136,1.2034118723823652]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0005337315315108201,0.05343397952293372,0.0,1.0,0.0,frozen-v6-anchor,0.04406873141489266,0.06081353623496568,1.5403988660000323,3034546,cos(x3);sin(x1)*cos(x2);x1,-0.0222 + 0.5061·x₁ + 0.7012·cos(x₃) + 1.221·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100,758636.5,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.037912838183622885,0.5124648660874995,0.7325230391974183,1.2221236408590106]","[-0.022199473055070557,0.5061093603412373,0.7011681807174779,1.2209911354807215]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0001288468786548321,0.05179278262492801,0.0,1.0,0.0,frozen-v6-anchor,0.07023814027553353,0.08368112548943879,1.5299136329999783,3030988,cos(x3);sin(x1)*cos(x2);x1,-0.007649 + 0.498·x₁ + 0.6888·cos(x₃) + 1.193·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,1,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100,757747.0,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.004159912256778614,0.5037666457862198,0.6980477797326191,1.1534699791930048]","[-0.007648586299596536,0.4980135711417327,0.6888098149084068,1.1934023531738032]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,3.166826762033381e-05,0.047195764944269324,0.0,1.0,0.0,frozen-v6-anchor,0.06163011257351408,0.13718758241537615,1.4994583539998985,2999411,cos(x3);sin(x1)*cos(x2);x1,-0.004514 + 0.5026·x₁ + 0.7·cos(x₃) + 1.201·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,150;71;72;104,749852.75,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.016737714813104584,0.500940562708035,0.6489969805139201,1.2100372603157756]","[-0.00451383278425008,0.5025930195622582,0.6999500631735639,1.2007843609682372]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20102,fcrra-spent-diagnostic,0.0,0.6666666666666666,0.6666666666666666,0.004300043263320215,0.050898078871056025,0.0,1.0,0.0,frozen-v6-anchor,0.04390621465386651,0.05798469841316774,1.5670452700001078,3066133,sin(x1)*cos(x2);x1;x3^2,0.6218 + 0.4912·x₁ - 0.2302·x₃² + 1.197·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,x3^2,sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x1;x3^2;sin(x1)*cos(x2),S,imbalanced,100,104;150;71;72,766533.25,1;x1;x3^2;sin(x1)*cos(x2),1;x1;x3^2;sin(x1)*cos(x2),"[0.6221508654208668,0.5006511135018012,-0.22886149171477282,1.188670034689887]","[0.6217696865650156,0.49124747012557834,-0.23018110092557903,1.197014495550493]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0002877746332330495,0.04723549531944833,0.0,1.0,0.0,frozen-v6-anchor,0.05780694894834501,0.06131237599523975,1.5632588309999846,3064322,cos(x3);sin(x1)*cos(x2);x1,0.006851 + 0.4975·x₁ + 0.6956·cos(x₃) + 1.165·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,72;104;150;71,766080.5,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.00302419426831612,0.493694063706771,0.692335466887968,1.175145305413021]","[0.006851242247475179,0.49745683197611373,0.6956334567912078,1.1653871644545224]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0005025118838465077,0.05726156991105603,0.0,1.0,0.0,frozen-v6-anchor,0.05747240693832049,0.09114427238342036,1.4939860069998758,3005923,cos(x3);sin(x1)*cos(x2);x1,-0.01569 + 0.5083·x₁ + 0.686·cos(x₃) + 1.186·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,71;72;104;150,751480.75,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.0250918600579364,0.505414344584615,0.700454779621164,1.1763017771008348]","[-0.015689328813668853,0.5082880785240286,0.686035203716798,1.1859485375686698]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,4,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0004951436116110209,0.04890628531864847,0.0,1.0,0.0,frozen-v6-anchor,0.050590393905712794,0.06879376459435829,1.5552334000001338,3058126,cos(x3);sin(x1)*cos(x2);x1,-0.02333 + 0.4984·x₁ + 0.722·cos(x₃) + 1.175·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,2,1.0,32,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,imbalanced,100,150;71;72;104,764531.5,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[0.0007591626791036143,0.49950528807583666,0.6834383297993624,1.1687889665410964]","[-0.023326703224757484,0.49836518778421984,0.722042714030276,1.1748759300738472]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
trig_cross,spurious,0.2,100,8,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00029204778602098455,0.047339168077612,0.0,1.0,0.0,frozen-v6-anchor,0.042284188060354624,0.06506177930010822,2.9545586440001443,6005760,cos(x3);sin(x1)*cos(x2);x1,-0.01055 + 0.4965·x₁ + 0.7242·cos(x₃) + 1.22·sin(x₁)cos(x₂),"FCRRA spent-seed diagnostic; anchor=1,x1,cos(x3),sin(x1)*cos(x2); exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,cos(x3),sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x1;cos(x3);sin(x1)*cos(x2),S,balanced,100,100;100;100;100;100;100;100;100,750720.0,1;x1;cos(x3);sin(x1)*cos(x2),1;x1;cos(x3);sin(x1)*cos(x2),"[-0.01444177149939617,0.501623884558382,0.7261335655610406,1.2192729861089773]","[-0.01055470437419796,0.4965227233646095,0.7242244526943525,1.2196614608043626]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
